id,purch_date,customer_num,product_num,amount,paid
4592,2019-04-27,183,31,15,485.25
4593,2019-04-27,115,44,4,122.68
4594,2019-04-27,3,44,6,184.02
4595,2019-04-27,809,51,8,602.56
4596,2019-04-27,385,52,17,1678.58
4597,2019-04-27,926,54,18,408.06
4598,2019-04-27,773,7,13,179.79
4599,2019-04-27,731,59,6,445.68
4600,2019-04-27,873,36,6,82.98
4601,2019-04-27,993,18,6,337.98
4602,2019-04-27,945,57,14,960.82
4603,2019-04-27,806,47,13,628.16
4604,2019-04-27,425,27,14,663.74
4605,2019-04-27,451,26,20,1684.0
4606,2019-04-27,180,21,17,1245.93
4607,2019-04-27,397,51,12,903.84
4608,2019-04-27,946,4,3,204.48
4609,2019-04-27,311,46,3,184.02
4610,2019-04-27,473,30,10,229.6
4611,2019-04-27,217,4,3,202.44
4612,2019-04-27,897,1,14,89.04
4613,2019-04-27,388,15,13,183.69
4614,2019-04-27,571,40,5,396.55
4615,2019-04-27,784,48,8,293.36
4616,2019-04-27,570,15,20,282.6
4617,2019-04-27,359,20,14,1218.7
4618,2019-04-27,930,8,5,187.75
4619,2019-04-27,903,37,6,371.94
4620,2019-04-27,847,52,20,1974.8
4621,2019-04-28,319,22,11,662.86
4622,2019-04-28,276,49,3,135.21
4623,2019-04-28,108,3,17,1111.8
4624,2019-04-28,217,1,14,89.04
4625,2019-04-28,366,3,19,1242.6
4626,2019-04-28,503,38,3,36.93
4627,2019-04-28,671,30,19,436.24
4628,2019-04-28,378,9,1,30.01
4629,2019-04-28,328,34,3,298.62
4630,2019-04-28,498,59,11,817.08
4631,2019-04-28,117,56,8,139.6
4632,2019-04-28,770,47,1,48.32
4633,2019-04-28,80,48,4,146.68
4634,2019-04-28,590,30,14,321.44
4635,2019-04-28,920,41,9,588.15
4636,2019-04-28,519,5,3,262.17
4637,2019-04-28,61,47,19,918.08
4638,2019-04-28,438,5,7,611.73
4639,2019-04-28,450,11,15,322.05
4640,2019-04-28,639,19,13,296.79
4641,2019-04-28,673,19,7,110.25
4642,2019-04-28,733,40,19,1506.89
4643,2019-04-28,882,25,5,368.5
4644,2019-04-28,913,13,6,119.4
4645,2019-04-28,472,4,2,136.32
4646,2019-04-28,427,28,5,141.2
4647,2019-04-28,565,1,13,82.68
4648,2019-04-28,544,39,16,599.2
4649,2019-04-28,47,51,13,842.14
4650,2019-04-28,176,25,19,1400.3
4651,2019-04-28,494,9,14,420.14
4652,2019-04-28,820,17,4,120.24
4653,2019-04-28,59,54,18,680.22
4654,2019-04-28,406,16,10,432.5
4655,2019-04-28,42,20,3,188.04
4656,2019-04-28,159,53,15,899.85
4657,2019-04-28,157,33,8,657.76
4658,2019-04-28,529,11,12,257.64
4659,2019-04-28,499,18,20,1126.6
4660,2019-04-28,703,20,9,783.45
4661,2019-04-28,591,34,13,1294.02
4662,2019-04-28,286,18,12,675.96
4663,2019-04-28,347,53,14,1036.84
4664,2019-04-28,56,37,1,61.99
4665,2019-04-28,612,45,17,567.97
4666,2019-04-28,638,5,5,436.95
4667,2019-04-28,999,41,18,1176.3
4668,2019-04-28,746,10,20,1441.6
4669,2019-04-28,203,59,4,273.36
4670,2019-04-28,535,43,15,610.35
4671,2019-04-28,163,30,10,130.9
4672,2019-04-28,513,4,1,68.16
4673,2019-04-28,855,52,8,647.76
4674,2019-04-28,424,3,1,65.4
4675,2019-04-28,456,20,12,1044.6
4676,2019-04-28,97,23,20,325.4
4677,2019-04-28,319,35,1,67.93
4678,2019-04-28,977,43,14,569.66
4679,2019-04-28,917,55,1,8.55
4680,2019-04-28,94,45,1,45.77
4681,2019-04-28,119,43,13,528.97
4682,2019-04-28,693,38,17,373.66
4683,2019-04-28,177,45,15,521.85
4684,2019-04-28,296,35,4,382.72
4685,2019-04-28,432,3,2,69.32
4686,2019-04-28,629,58,12,876.6
4687,2019-04-28,254,5,15,1310.85
4688,2019-04-28,966,35,5,478.4
4689,2019-04-29,119,53,7,518.42
4690,2019-04-29,555,57,1,42.55
4691,2019-04-29,514,3,9,588.6
4692,2019-04-29,496,25,12,884.4
4693,2019-04-29,616,39,16,599.2
4694,2019-04-29,996,10,19,1690.81
4695,2019-04-29,213,53,14,1036.84
4696,2019-04-29,362,36,13,179.79
4697,2019-04-29,863,12,11,271.48
4698,2019-04-29,368,29,11,651.53
4699,2019-04-29,789,37,2,123.98
4700,2019-04-29,784,13,1,19.9
4701,2019-04-29,426,23,17,276.59
4702,2019-04-29,504,47,12,579.84
4703,2019-04-29,438,58,15,1095.75
4704,2019-04-29,274,42,5,437.55
4705,2019-04-29,702,48,13,476.71
4706,2019-04-29,431,17,11,371.58
4707,2019-04-29,542,1,3,17.94
4708,2019-04-29,466,7,18,243.9
4709,2019-04-29,552,8,1,42.19
4710,2019-04-29,630,49,12,751.2
4711,2019-04-29,318,56,15,307.95
4712,2019-04-29,448,5,9,786.51
4713,2019-04-29,151,43,12,488.28
4714,2019-04-29,304,23,2,27.66
4715,2019-04-29,167,8,16,675.04
4716,2019-04-29,756,20,5,422.2
4717,2019-04-29,225,56,18,332.64
4718,2019-04-29,906,26,4,336.8
4719,2019-04-29,289,10,12,822.24
4720,2019-04-29,580,11,16,278.24
4721,2019-04-29,74,34,11,1094.94
4722,2019-04-29,664,46,15,791.25
4723,2019-04-29,180,54,1,37.79
4724,2019-04-29,127,36,12,159.36
4725,2019-04-29,616,49,10,626.0
4726,2019-04-29,422,23,1,16.27
4727,2019-04-29,588,46,10,613.4
4728,2019-04-29,372,25,19,896.23
4729,2019-04-29,278,11,1,21.47
4730,2019-04-29,622,22,10,602.6
4731,2019-04-29,43,43,19,773.11
4732,2019-04-29,24,39,15,561.75
4733,2019-04-29,42,20,4,348.2
4734,2019-04-29,705,21,12,1085.76
4735,2019-04-29,410,27,3,142.23
4736,2019-04-29,605,24,1,31.26
4737,2019-04-29,409,22,6,361.56
4738,2019-04-29,256,53,4,296.24
4739,2019-04-29,623,58,10,730.5
4740,2019-04-29,908,24,8,250.08
4741,2019-04-29,86,44,2,61.34
4742,2019-04-29,139,55,6,51.3
4743,2019-04-29,446,39,3,112.35
4744,2019-04-29,511,29,17,1006.91
4745,2019-04-29,42,19,11,251.13
4746,2019-04-29,945,55,7,59.85
4747,2019-04-29,67,54,11,415.69
4748,2019-04-29,91,53,20,1111.0
4749,2019-04-30,432,24,9,236.34
4750,2019-04-30,703,33,20,1052.4
4751,2019-04-30,177,6,20,1984.4
4752,2019-04-30,82,17,2,66.88
4753,2019-04-30,759,41,12,784.2
4754,2019-04-30,47,11,5,93.4
4755,2019-04-30,457,12,10,425.6
4756,2019-04-30,846,15,16,226.08
4757,2019-04-30,819,55,6,51.3
4758,2019-04-30,144,28,3,84.72
4759,2019-04-30,182,38,11,241.78
4760,2019-04-30,112,6,5,496.1
4761,2019-04-30,884,17,15,354.75
4762,2019-04-30,711,40,15,1189.65
4763,2019-04-30,647,51,19,1431.08
4764,2019-04-30,911,48,7,256.69
4765,2019-04-30,701,18,12,675.96
4766,2019-04-30,595,24,12,375.12
4767,2019-04-30,306,31,19,995.98
4768,2019-04-30,176,30,9,206.64
4769,2019-04-30,289,27,9,426.69
4770,2019-04-30,787,39,6,224.7
4771,2019-04-30,263,26,2,168.4
4772,2019-04-30,361,16,16,833.92
4773,2019-04-30,470,3,15,667.05
4774,2019-04-30,364,59,4,282.28
4775,2019-04-30,385,7,10,118.9
4776,2019-04-30,145,22,19,1144.94
4777,2019-04-30,937,47,6,237.72
4778,2019-04-30,45,2,14,1200.36
4779,2019-04-30,615,1,4,25.44
4780,2019-04-30,807,36,3,41.49
4781,2019-04-30,787,22,4,241.04
4782,2019-04-30,838,38,12,224.16
4783,2019-04-30,145,23,16,260.32
4784,2019-04-30,220,45,19,869.63
4785,2019-04-30,140,58,15,1051.95
4786,2019-04-30,230,16,8,443.6
4787,2019-04-30,307,49,2,63.86
4788,2019-04-30,736,38,3,34.95
4789,2019-04-30,993,2,18,1543.32
4790,2019-04-30,560,12,1,42.56
4791,2019-04-30,883,1,17,108.12
4792,2019-04-30,858,32,8,738.64
4793,2019-04-30,642,49,12,488.28
4794,2019-04-30,594,56,7,77.63
4795,2019-04-30,213,2,16,1303.2
4796,2019-04-30,891,3,3,196.2
4797,2019-04-30,459,36,18,248.94
4798,2019-04-30,331,26,4,336.8
4799,2019-04-30,437,60,13,535.86
4800,2019-04-30,749,27,18,853.38
4801,2019-04-30,127,17,3,101.34
4802,2019-04-30,446,13,20,398.0
4803,2019-04-30,775,53,19,1139.81
4804,2019-04-30,655,54,10,377.9
4805,2019-04-30,431,30,2,45.92
4806,2019-04-30,102,43,15,305.25
4807,2019-04-30,239,21,12,879.48
4808,2019-04-30,145,19,19,433.77
4809,2019-04-30,655,26,8,673.6
4810,2019-04-30,187,18,6,290.64
4811,2019-04-30,87,7,9,123.21
4812,2019-04-30,524,42,9,787.59
4813,2019-04-30,881,10,2,177.98
4814,2019-04-30,5,10,12,651.36
4815,2019-04-30,959,20,4,348.2
4816,2019-04-30,91,19,12,219.12
4817,2019-04-30,112,3,14,915.6
4818,2019-04-30,363,29,13,769.99
4819,2019-04-30,625,48,9,330.03
4820,2019-04-30,248,10,14,1245.86
4821,2019-04-30,198,24,8,250.08
4822,2019-04-30,650,14,14,1391.6
4823,2019-04-30,367,56,12,246.36
4824,2019-05-13,265,23,15,244.05
4825,2019-05-13,834,56,5,102.65
4826,2019-05-13,323,60,19,783.18
4827,2019-05-13,395,3,10,654.0
4828,2019-05-13,216,18,9,506.97
4829,2019-05-13,138,57,10,686.3
4830,2019-05-13,741,29,17,1006.91
4831,2019-05-13,337,17,14,472.92
4832,2019-05-13,96,59,20,757.6
4833,2019-05-13,882,19,5,114.15
4834,2019-05-13,566,30,9,126.09
4835,2019-05-13,364,10,9,800.91
4836,2019-05-13,968,29,2,67.52
4837,2019-05-13,577,26,10,842.0
4838,2019-05-13,251,35,1,95.68
4839,2019-05-13,608,45,1,45.77
4840,2019-05-13,410,2,2,171.48
4841,2019-05-13,45,4,2,136.32
4842,2019-05-13,336,56,8,108.4
4843,2019-05-13,736,2,14,1056.3
4844,2019-05-13,344,13,3,59.7
4845,2019-05-13,511,34,13,892.84
4846,2019-05-13,864,4,20,927.0
4847,2019-05-13,993,34,20,1990.8
4848,2019-05-13,730,59,2,133.7
4849,2019-05-13,91,22,14,843.64
4850,2019-05-13,314,54,1,37.79
4851,2019-05-13,117,37,8,495.92
4852,2019-05-13,343,5,10,873.9
4853,2019-05-13,279,22,14,514.64
4854,2019-05-13,145,13,7,139.3
4855,2019-05-13,878,60,4,156.64
4856,2019-05-13,146,11,10,214.7
4857,2019-05-13,15,6,16,1444.64
4858,2019-05-13,62,26,2,168.4
4859,2019-05-13,778,31,9,491.85
4860,2019-05-13,789,18,15,844.95
4861,2019-05-13,843,59,15,1114.2
4862,2019-05-13,604,17,11,371.58
4863,2019-05-13,575,3,16,1046.4
4864,2019-05-13,567,59,6,445.68
4865,2019-05-13,59,9,5,121.55
4866,2019-05-13,674,20,19,1653.95
4867,2019-05-13,687,60,15,599.7
4868,2019-05-13,131,21,6,282.3
4869,2019-05-13,92,11,19,407.93
4870,2019-05-13,185,37,3,105.99
4871,2019-05-13,763,60,2,82.44
4872,2019-05-13,530,54,6,158.7
4873,2019-05-13,963,17,8,270.24
4874,2019-05-13,633,38,7,107.73
4875,2019-05-13,73,49,14,876.4
4876,2019-05-13,253,55,12,102.6
4877,2019-05-13,468,46,4,245.36
4878,2019-05-13,611,14,19,1888.6
4879,2019-05-13,895,51,19,1431.08
4880,2019-05-13,519,60,2,82.44
4881,2019-05-14,117,14,15,1491.0
4882,2019-05-14,840,21,19,1719.12
4883,2019-05-14,949,59,17,1262.76
4884,2019-05-14,29,26,2,92.62
4885,2019-05-14,438,44,8,245.36
4886,2019-05-14,338,35,1,95.68
4887,2019-05-14,537,6,10,902.9
4888,2019-05-14,691,8,8,185.6
4889,2019-05-14,130,5,16,1398.24
4890,2019-05-14,239,15,19,268.47
4891,2019-05-14,364,7,1,13.83
4892,2019-05-14,444,1,8,41.2
4893,2019-05-14,89,42,12,567.12
4894,2019-05-14,868,46,4,245.36
4895,2019-05-14,139,32,14,1292.62
4896,2019-05-14,194,40,17,1348.27
4897,2019-05-14,770,4,3,204.48
4898,2019-05-14,752,18,8,450.64
4899,2019-05-14,489,32,11,1015.63
4900,2019-05-14,298,55,10,85.5
4901,2019-05-14,728,11,18,386.46
4902,2019-05-14,465,59,6,445.68
4903,2019-05-14,378,8,7,295.33
4904,2019-05-14,682,29,6,355.38
4905,2019-05-14,896,9,10,300.1
4906,2019-05-14,665,15,12,169.56
4907,2019-05-14,630,48,15,550.05
4908,2019-05-14,129,12,8,340.48
4909,2019-05-14,709,46,14,858.76
4910,2019-05-14,327,39,16,599.2
4911,2019-05-14,867,15,15,211.95
4912,2019-05-14,742,9,5,150.05
4913,2019-05-14,454,25,12,884.4
4914,2019-05-14,107,32,4,369.32
4915,2019-05-14,139,27,2,94.82
4916,2019-05-14,628,9,3,90.03
4917,2019-05-14,885,40,16,1268.96
4918,2019-05-14,428,6,12,1190.64
4919,2019-05-14,539,31,12,669.24
4920,2019-05-14,601,36,4,55.32
4921,2019-05-14,745,22,8,274.8
4922,2019-05-15,883,14,2,198.8
4923,2019-05-15,368,20,15,1305.75
4924,2019-05-15,433,14,12,1192.8
4925,2019-05-15,419,47,19,918.08
4926,2019-05-15,451,4,7,477.12
4927,2019-05-15,267,33,18,1479.96
4928,2019-05-15,600,16,1,46.58
4929,2019-05-15,893,16,19,1053.55
4930,2019-05-15,695,38,3,46.83
4931,2019-05-15,663,40,1,79.31
4932,2019-05-15,198,16,4,221.8
4933,2019-05-15,419,32,13,1200.29
4934,2019-05-15,621,4,13,886.08
4935,2019-05-15,718,2,6,514.44
4936,2019-05-15,192,4,6,408.96
4937,2019-05-15,325,39,1,37.45
4938,2019-05-15,899,20,19,1075.02
4939,2019-05-15,144,31,8,446.16
4940,2019-05-15,459,23,12,195.24
4941,2019-05-15,658,46,7,429.38
4942,2019-05-15,178,21,12,629.76
4943,2019-05-15,150,35,10,956.8
4944,2019-05-15,90,7,6,58.92
4945,2019-05-15,965,32,18,1612.08
4946,2019-05-15,669,32,18,1661.94
4947,2019-05-15,764,8,1,42.19
4948,2019-05-15,922,50,18,1151.64
4949,2019-05-15,517,60,18,741.96
4950,2019-05-15,839,19,18,234.18
4951,2019-05-15,668,48,1,33.74
4952,2019-05-15,38,21,7,633.36
4953,2019-05-15,732,55,18,153.9
4954,2019-05-15,169,47,20,966.4
4955,2019-05-15,305,29,20,1184.6
4956,2019-05-15,53,19,6,136.98
4957,2019-05-15,935,17,2,67.56
4958,2019-05-16,376,12,12,510.72
4959,2019-05-16,831,58,1,73.05
4960,2019-05-16,636,32,11,1015.63
4961,2019-05-16,172,57,10,686.3
4962,2019-05-16,786,38,11,241.78
4963,2019-05-16,582,30,3,68.88
4964,2019-05-16,356,60,4,128.6
4965,2019-05-16,174,35,12,1148.16
4966,2019-05-16,7,55,12,102.6
4967,2019-05-16,773,11,18,336.24
4968,2019-05-16,194,51,1,75.32
4969,2019-05-16,739,41,19,1241.65
4970,2019-05-16,598,52,14,1382.36
4971,2019-05-16,426,31,6,334.62
4972,2019-05-16,313,9,6,180.06
4973,2019-05-16,690,50,6,353.16
4974,2019-05-16,997,35,14,1339.52
4975,2019-05-16,287,41,11,718.85
4976,2019-05-16,611,48,2,73.34
4977,2019-05-16,927,1,3,19.08
4978,2019-05-16,352,2,10,831.7
4979,2019-05-16,122,42,20,1750.2
4980,2019-05-16,847,54,3,113.37
4981,2019-05-16,8,3,3,196.2
4982,2019-05-16,662,6,9,892.98
4983,2019-05-16,971,7,20,276.6
4984,2019-05-16,77,7,8,110.64
4985,2019-05-16,775,37,14,676.9
4986,2019-05-16,96,7,6,43.14
4987,2019-05-16,590,9,8,240.08
4988,2019-05-16,504,11,16,343.52
4989,2019-05-16,197,11,6,128.82
4990,2019-05-16,489,34,4,370.28
4991,2019-05-16,680,36,6,82.98
4992,2019-05-16,251,3,12,784.8
4993,2019-05-16,30,6,14,1389.08
4994,2019-05-16,196,3,3,196.2
4995,2019-05-16,60,14,5,497.0
4996,2019-05-16,542,20,10,870.5
4997,2019-05-16,470,44,4,122.68
4998,2019-05-16,28,45,19,782.61
4999,2019-05-16,823,57,15,1029.45
5000,2019-05-16,407,21,20,1809.6
5001,2019-05-16,997,13,8,159.2
5002,2019-05-16,423,25,11,810.7
5003,2019-05-16,430,37,8,495.92
5004,2019-05-17,383,18,3,168.99
5005,2019-05-17,632,18,5,281.65
5006,2019-05-17,439,42,4,350.04
5007,2019-05-17,611,31,1,55.77
5008,2019-05-17,396,48,17,623.39
5009,2019-05-17,687,27,13,616.33
5010,2019-05-17,584,30,2,45.92
5011,2019-05-17,288,7,9,97.11
5012,2019-05-17,858,43,12,263.64
5013,2019-05-17,712,9,2,60.02
5014,2019-05-17,121,33,18,1479.96
5015,2019-05-17,263,49,12,751.2
5016,2019-05-17,128,56,16,328.48
5017,2019-05-17,413,16,9,499.05
5018,2019-05-17,151,3,1,65.4
5019,2019-05-17,522,54,19,718.01
5020,2019-05-17,438,5,10,873.9
5021,2019-05-17,750,18,18,709.74
5022,2019-05-17,957,30,13,298.48
5023,2019-05-17,814,57,6,411.78
5024,2019-05-17,450,28,7,144.34
5025,2019-05-17,894,54,9,340.11
5026,2019-05-17,262,1,7,44.52
5027,2019-05-17,317,46,17,948.94
5028,2019-05-17,19,1,10,62.3
5029,2019-05-17,707,28,20,564.8
5030,2019-05-17,512,4,8,545.28
5031,2019-05-17,591,54,14,433.86
5032,2019-05-17,477,34,9,895.86
5033,2019-05-17,520,13,18,336.78
5034,2019-05-17,680,23,1,16.27
5035,2019-05-17,811,19,18,410.94
5036,2019-05-17,547,7,11,152.13
5037,2019-05-17,213,43,2,81.38
5038,2019-05-17,508,42,20,1750.2
5039,2019-05-17,869,27,4,163.08
5040,2019-05-17,363,37,1,32.23
5041,2019-05-17,471,31,2,111.54
5042,2019-05-17,330,4,16,1090.56
5043,2019-05-17,800,8,7,295.33
5044,2019-05-17,627,40,4,317.24
5045,2019-05-17,505,23,6,97.62
5046,2019-05-17,540,27,16,477.92
5047,2019-05-17,603,34,7,696.78
5048,2019-05-17,738,37,13,805.87
5049,2019-05-17,45,49,9,563.4
5050,2019-05-17,557,42,17,1190.17
5051,2019-05-17,275,41,12,447.0
5052,2019-05-17,127,55,15,128.25
5053,2019-05-17,565,42,12,903.12
5054,2019-05-17,785,48,17,623.39
5055,2019-05-18,694,35,6,574.08
5056,2019-05-18,571,10,10,889.9
5057,2019-05-18,243,43,15,402.9
5058,2019-05-18,302,50,14,895.72
5059,2019-05-18,166,18,12,675.96
5060,2019-05-18,681,6,9,892.98
5061,2019-05-18,800,15,15,211.95
5062,2019-05-18,540,52,1,98.74
5063,2019-05-18,400,43,2,62.66
5064,2019-05-18,756,22,11,662.86
5065,2019-05-18,1000,25,7,515.9
5066,2019-05-18,854,37,19,1177.81
5067,2019-05-18,793,40,12,799.44
5068,2019-05-18,915,6,5,496.1
5069,2019-05-18,994,54,6,226.74
5070,2019-05-18,553,32,2,184.66
5071,2019-05-18,317,34,1,99.54
5072,2019-05-18,259,38,3,42.87
5073,2019-05-18,515,35,16,1331.84
5074,2019-05-18,774,44,16,490.72
5075,2019-05-18,69,50,10,582.2
5076,2019-05-18,899,28,6,169.44
5077,2019-05-18,549,9,8,240.08
5078,2019-05-18,323,27,15,711.15
5079,2019-05-18,289,7,12,165.96
5080,2019-05-18,484,7,2,27.66
5081,2019-05-18,717,21,4,361.92
5082,2019-05-18,341,16,16,833.92
5083,2019-05-18,378,5,20,1747.8
5084,2019-05-18,658,16,14,776.3
5085,2019-05-18,62,59,4,297.12
5086,2019-05-18,705,6,19,1885.18
5087,2019-05-18,579,59,14,1039.92
5088,2019-05-18,25,44,9,276.03
5089,2019-05-18,235,45,17,778.09
5090,2019-05-18,598,14,7,695.8
5091,2019-05-18,315,12,1,42.56
5092,2019-05-18,148,24,11,343.86
5093,2019-05-18,41,54,8,238.8
5094,2019-05-18,904,51,8,325.36
5095,2019-05-18,826,46,9,552.06
5096,2019-05-19,103,32,4,369.32
5097,2019-05-19,847,5,6,435.18
5098,2019-05-19,754,41,4,261.4
5099,2019-05-19,714,60,6,217.62
5100,2019-05-19,395,47,17,821.44
5101,2019-05-19,937,32,16,989.76
5102,2019-05-19,727,25,6,442.2
5103,2019-05-19,694,42,14,1225.14
5104,2019-05-19,661,29,19,1125.37
5105,2019-05-19,836,50,16,604.0
5106,2019-05-19,910,47,1,38.17
5107,2019-05-19,392,10,15,934.35
5108,2019-05-19,727,23,6,97.62
5109,2019-05-19,834,43,4,86.28
5110,2019-05-19,95,24,4,125.04
5111,2019-05-19,867,44,4,122.68
5112,2019-05-19,120,21,20,1809.6
5113,2019-05-19,209,48,14,513.38
5114,2019-05-19,624,36,7,96.81
5115,2019-05-19,597,21,20,1809.6
5116,2019-05-19,214,6,18,1250.1
5117,2019-05-19,710,43,2,81.38
5118,2019-05-19,447,6,14,722.26
5119,2019-05-19,543,3,9,370.8
5120,2019-05-19,602,39,10,374.5
5121,2019-05-19,98,6,19,1885.18
5122,2019-05-19,55,60,4,126.96
5123,2019-05-19,369,16,12,665.4
5124,2019-05-19,165,16,19,1053.55
5125,2019-05-19,199,39,14,482.3
5126,2019-05-19,669,37,20,1239.8
5127,2019-05-19,707,11,5,107.35
5128,2019-05-19,673,55,8,68.4
5129,2019-05-19,93,50,13,831.74
5130,2019-05-19,389,8,6,146.82
5131,2019-05-19,679,51,4,171.72
5132,2019-05-19,429,54,1,26.83
5133,2019-05-19,144,38,18,265.14
5134,2019-05-19,632,34,19,1891.26
5135,2019-05-19,609,51,10,753.2
5136,2019-05-19,886,60,20,824.4
5137,2019-05-19,834,10,6,475.2
5138,2019-05-19,476,11,17,317.56
5139,2019-05-19,987,27,14,663.74
5140,2019-05-19,320,12,18,766.08
5141,2019-05-19,896,19,18,410.94
5142,2019-05-19,187,43,9,366.21
5143,2019-05-19,687,40,5,380.7
5144,2019-05-19,891,52,13,1283.62
5145,2019-05-19,448,17,16,540.48
5146,2019-05-19,212,17,19,641.82
5147,2019-05-19,40,54,18,550.98
5148,2019-05-19,111,13,16,318.4
5149,2019-05-20,871,58,9,657.45
5150,2019-05-20,186,53,13,962.78
5151,2019-05-20,914,1,18,114.48
5152,2019-05-20,589,45,1,35.7
5153,2019-05-20,187,48,12,321.24
5154,2019-05-20,141,9,7,115.57
5155,2019-05-20,359,20,15,1305.75
5156,2019-05-20,190,38,9,197.82
5157,2019-05-20,951,52,19,1876.06
5158,2019-05-20,520,13,20,398.0
5159,2019-05-20,330,50,8,511.84
5160,2019-05-20,920,23,3,48.81
5161,2019-05-20,541,12,11,458.81
5162,2019-05-20,684,35,10,956.8
5163,2019-05-20,718,48,12,440.04
5164,2019-05-20,385,33,16,1315.52
5165,2019-05-20,886,7,9,124.47
5166,2019-05-20,264,41,14,914.9
5167,2019-05-20,180,45,9,259.56
5168,2019-05-20,575,23,15,244.05
5169,2019-05-20,859,21,16,1447.68
5170,2019-05-20,550,49,7,438.2
5171,2019-05-20,743,19,4,91.32
5172,2019-05-20,15,6,7,500.08
5173,2019-05-20,933,53,14,1036.84
5174,2019-05-20,747,27,18,853.38
5175,2019-05-20,726,24,19,486.97
5176,2019-05-20,238,39,4,149.8
5177,2019-05-20,425,50,1,63.98
5178,2019-05-20,961,2,18,1543.32
5179,2019-05-20,848,49,17,1064.2
5180,2019-05-20,119,7,14,193.62
5181,2019-05-20,368,42,3,262.53
5182,2019-05-20,126,14,7,695.8
5183,2019-05-20,57,3,16,1046.4
5184,2019-05-20,443,3,1,39.24
5185,2019-05-20,790,23,3,48.81
5186,2019-05-20,921,14,13,1292.2
5187,2019-05-20,569,32,2,184.66
5188,2019-05-20,111,7,20,276.6
5189,2019-05-20,13,44,3,92.01
5190,2019-05-20,689,42,4,245.04
5191,2019-05-21,843,22,19,1144.94
5192,2019-05-21,754,35,4,382.72
5193,2019-05-21,811,49,18,1126.8
5194,2019-05-21,965,18,15,532.35
5195,2019-05-21,779,11,10,214.7
5196,2019-05-21,197,50,4,255.92
5197,2019-05-21,854,19,8,182.64
5198,2019-05-21,676,49,9,501.39
5199,2019-05-21,752,15,7,98.91
5200,2019-05-21,679,52,10,987.4
5201,2019-05-21,613,56,12,246.36
5202,2019-05-21,357,29,11,651.53
5203,2019-05-21,303,28,15,241.5
5204,2019-05-21,625,19,10,228.3
5205,2019-05-21,540,37,13,805.87
5206,2019-05-21,742,46,13,582.14
5207,2019-05-21,274,41,20,1307.0
5208,2019-05-21,124,45,14,640.78
5209,2019-05-21,745,27,20,948.2
5210,2019-05-21,104,46,20,1226.8
5211,2019-05-21,570,15,3,32.64
5212,2019-05-21,393,13,20,398.0
5213,2019-05-21,247,43,18,732.42
5214,2019-05-21,856,34,5,497.7
5215,2019-05-21,646,38,1,14.07
5216,2019-05-21,295,28,14,395.36
5217,2019-05-21,294,22,19,801.42
5218,2019-05-21,180,19,9,125.37
5219,2019-05-21,449,51,6,451.92
5220,2019-05-21,323,34,5,497.7
5221,2019-05-21,731,25,7,515.9
5222,2019-05-21,827,19,2,45.66
5223,2019-05-21,817,39,19,711.55
5224,2019-05-21,674,12,8,340.48
5225,2019-05-21,66,49,3,187.8
5226,2019-05-21,707,26,15,1263.0
5227,2019-05-21,39,57,9,617.67
5228,2019-05-21,531,36,5,69.15
5229,2019-05-21,311,5,5,436.95
5230,2019-05-21,702,37,13,773.63
5231,2019-05-21,758,10,9,432.45
5232,2019-05-21,385,20,7,609.35
5233,2019-05-21,95,7,6,82.98
5234,2019-05-22,605,30,12,275.52
5235,2019-05-22,553,52,3,228.09
5236,2019-05-22,810,23,15,244.05
5237,2019-05-22,628,46,10,613.4
5238,2019-05-22,475,59,9,668.52
5239,2019-05-22,138,23,8,130.16
5240,2019-05-22,194,14,14,1391.6
5241,2019-05-22,288,39,20,666.6
5242,2019-05-22,820,38,20,439.6
5243,2019-05-22,649,51,16,1205.12
5244,2019-05-22,356,32,12,842.04
5245,2019-05-22,906,32,10,517.0
5246,2019-05-22,382,8,12,506.28
5247,2019-05-22,487,35,2,191.36
5248,2019-05-22,112,32,9,830.97
5249,2019-05-22,892,35,19,1817.92
5250,2019-05-22,368,55,19,162.45
5251,2019-05-22,465,54,3,70.29
5252,2019-05-22,91,13,10,199.0
5253,2019-05-22,796,12,15,638.4
5254,2019-05-22,330,30,17,390.32
5255,2019-05-22,652,1,20,101.8
5256,2019-05-22,51,35,16,1530.88
5257,2019-05-22,183,22,7,421.82
5258,2019-05-22,771,29,2,118.46
5259,2019-05-22,664,36,1,13.83
5260,2019-05-22,46,8,14,437.08
5261,2019-05-22,76,60,2,82.44
5262,2019-05-22,859,3,16,1046.4
5263,2019-05-22,702,57,13,892.19
5264,2019-05-22,662,46,11,674.74
5265,2019-05-22,892,27,2,62.58
5266,2019-05-22,766,6,16,1587.52
5267,2019-05-22,772,25,16,1179.2
5268,2019-05-22,424,5,1,87.39
5269,2019-05-22,131,60,19,783.18
5270,2019-05-22,805,11,19,407.93
5271,2019-05-22,908,50,1,49.26
5272,2019-05-22,8,50,17,1087.66
5273,2019-05-22,646,15,2,28.26
5274,2019-05-22,11,52,7,691.18
5275,2019-05-22,233,27,20,948.2
5276,2019-05-22,30,17,14,472.92
5277,2019-05-23,819,37,8,406.64
5278,2019-05-23,669,55,2,17.1
5279,2019-05-23,298,3,16,1046.4
5280,2019-05-23,738,40,19,1506.89
5281,2019-05-23,508,31,6,334.62
5282,2019-05-23,959,53,18,1333.08
5283,2019-05-23,687,8,15,632.85
5284,2019-05-23,72,22,16,964.16
